user_id,time,static_auc,static_mrr,static_ndcg5,static_ndcg10,static_recall5,static_recall10,dynamic_auc,dynamic_mrr,dynamic_ndcg5,dynamic_ndcg10,dynamic_recall5,dynamic_recall10
U89529,2019-11-10 14:48:49,0.9612068965517241,1.0,0.6366824387328317,0.8843252268199594,0.5,1.0,0.5646551724137931,0.16666666666666666,0.0,0.13905617951077562,0.0,0.25
U25864,2019-11-10 15:31:10,0.9302325581395349,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0,0.3023255813953488,0.03225806451612903,0.0,0.0,0.0,0.0
U39438,2019-11-10 15:39:06,0.9874999999999999,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0,0.5125,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5
U15231,2019-11-10 15:47:10,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U31470,2019-11-10 15:49:49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U71054,2019-11-10 15:54:45,0.9923076923076922,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0,0.6461538461538462,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.5,0.5
U16822,2019-11-10 16:06:09,1.0,1.0,1.0,1.0,0.5,1.0,0.6287671232876713,1.0,0.4703652827859579,0.30523488393970116,0.2,0.2
U1917,2019-11-10 16:08:40,0.9954545454545455,1.0,1.0,0.9266360779006401,0.45454545454545453,0.8181818181818182,0.5,1.0,0.3391602052736161,0.3499667779514209,0.09090909090909091,0.2727272727272727
U42413,2019-11-10 16:24:36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U32292,2019-11-10 16:57:09,0.9958333333333333,1.0,1.0,0.9895948844467957,0.5555555555555556,1.0,0.648611111111111,1.0,0.3391602052736161,0.3091941646995599,0.1111111111111111,0.2222222222222222
U62338,2019-11-10 16:59:51,0.9833333333333334,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0,0.39999999999999997,0.07692307692307693,0.0,0.0,0.0,0.0
U67455,2019-11-10 17:02:29,1.0,1.0,1.0,1.0,1.0,1.0,0.01754385964912286,0.017543859649122806,0.0,0.0,0.0,0.0
U90648,2019-11-10 17:49:27,1.0,1.0,1.0,1.0,1.0,1.0,0.5925925925925926,0.017857142857142856,0.0,0.0,0.0,0.0
U40016,2019-11-10 18:14:02,0.9848484848484849,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.6060606060606061,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333
U71798,2019-11-10 18:20:28,1.0,1.0,1.0,1.0,1.0,1.0,0.8793103448275862,0.25,0.2640681225725909,0.48247555939075504,0.5,1.0
U16641,2019-11-10 18:38:15,1.0,1.0,1.0,1.0,1.0,1.0,0.2666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0
U1296,2019-11-10 18:48:28,0.962962962962963,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.7037037037037037,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
U82693,2019-11-10 19:36:15,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.3333333333333333,0.5,0.5,1.0,1.0
U82716,2019-11-10 19:43:36,1.0,1.0,1.0,1.0,1.0,1.0,0.8768115942028984,1.0,0.46927872602275644,0.617319681505689,0.3333333333333333,0.6666666666666666
U50435,2019-11-10 19:48:39,0.9855072463768116,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.8454106280193237,0.5,0.2960819109658652,0.2960819109658652,0.3333333333333333,0.3333333333333333
U73678,2019-11-10 20:01:08,0.9850746268656716,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.32835820895522383,0.021739130434782608,0.0,0.0,0.0,0.0
U36586,2019-11-10 20:12:55,1.0,1.0,1.0,1.0,1.0,1.0,0.4476190476190476,0.1,0.0,0.13565197343244778,0.0,0.3333333333333333
U42068,2019-11-10 20:16:09,0.9761904761904762,1.0,0.7227265726449519,0.9489415452074045,0.5,1.0,0.7738095238095238,1.0,0.5087403079104241,0.6625602459390022,0.3333333333333333,0.6666666666666666
U7110,2019-11-10 21:09:36,1.0,1.0,1.0,1.0,1.0,1.0,0.1643835616438356,0.016129032258064516,0.0,0.0,0.0,0.0
U91548,2019-11-10 21:10:08,1.0,1.0,1.0,1.0,1.0,1.0,0.8620689655172413,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U89734,2019-11-10 21:14:54,0.9607843137254902,1.0,0.9060254355346823,0.9060254355346823,1.0,1.0,0.5686274509803921,1.0,0.46927872602275644,0.6049306994552042,0.3333333333333333,0.6666666666666666
U43884,2019-11-10 21:47:58,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.3333333333333333,0.5,0.5,1.0,1.0
U2906,2019-11-10 21:57:34,0.935483870967742,0.3333333333333333,0.5,0.5,1.0,1.0,0.8709677419354839,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U61540,2019-11-10 22:00:32,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.3333333333333333,0.5,0.5,1.0,1.0
U36213,2019-11-11 00:27:39,0.9755747126436782,1.0,0.4703652827859579,0.8068857496524253,0.3333333333333333,1.0,0.5387931034482759,0.09090909090909091,0.0,0.0,0.0,0.0
U92846,2019-11-11 01:18:23,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U52068,2019-11-11 01:59:52,1.0,1.0,1.0,1.0,1.0,1.0,0.6023255813953488,1.0,0.5087403079104241,0.5087403079104241,0.4,0.4
U16268,2019-11-11 03:24:52,0.9877862595419847,1.0,0.6164336326286644,0.8502983370860306,0.6,1.0,0.5068702290076336,0.06666666666666667,0.0,0.0,0.0,0.0
U70561,2019-11-11 03:27:38,0.9955555555555556,1.0,1.0,0.9266360779006401,0.5,0.9,0.6077777777777778,0.25,0.14606834984270645,0.16421958630632802,0.1,0.2
U84713,2019-11-11 03:49:03,0.9795918367346939,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.5714285714285714,0.25,0.20210734650054757,0.20210734650054757,0.3333333333333333,0.3333333333333333
U91379,2019-11-11 03:50:59,0.9835390946502058,1.0,0.830419897363192,0.8824772252927573,0.4444444444444444,0.8888888888888888,0.5699588477366255,0.5,0.21398626473452756,0.30079436232671874,0.1111111111111111,0.3333333333333333
U29050,2019-11-11 03:52:05,0.9934640522875816,1.0,0.9674679834891693,0.9674679834891693,1.0,1.0,0.738562091503268,0.2,0.18154179253735267,0.34870224750355494,0.3333333333333333,0.6666666666666666
U11997,2019-11-11 04:15:02,1.0,1.0,1.0,1.0,1.0,1.0,0.7796296296296297,0.3333333333333333,0.16958010263680806,0.16958010263680806,0.2,0.2
U48672,2019-11-11 04:18:52,1.0,1.0,1.0,1.0,1.0,1.0,0.7875,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5
U32181,2019-11-11 04:20:21,0.9787234042553191,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.3546099290780142,0.04,0.0,0.0,0.0,0.0
U44201,2019-11-11 04:21:49,0.7857142857142857,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0,0.5714285714285714,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0
U66141,2019-11-11 04:25:09,0.932,1.0,0.4703652827859579,0.6981697178527159,0.4,0.8,0.32,0.14285714285714285,0.0,0.11305340175787204,0.0,0.2
U37124,2019-11-11 04:26:00,0.9575471698113207,0.5,0.44149241373678083,0.7036997876179215,0.5,1.0,0.339622641509434,0.1111111111111111,0.0,0.11751610475642714,0.0,0.25
U2018,2019-11-11 04:27:58,1.0,1.0,1.0,1.0,1.0,1.0,0.5817307692307693,0.25,0.16812753627111746,0.16812753627111746,0.25,0.25
U3394,2019-11-11 04:30:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U32322,2019-11-11 04:30:26,0.9673913043478262,0.5,0.34519134224686937,0.6952042023325464,0.3333333333333333,1.0,0.5778985507246377,0.125,0.0,0.09546043308946733,0.0,0.16666666666666666
U20956,2019-11-11 04:42:00,0.9655172413793104,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.27586206896551724,0.03333333333333333,0.0,0.0,0.0,0.0
U84359,2019-11-11 04:42:36,0.9594594594594594,0.5,0.6509209298071326,0.6509209298071326,1.0,1.0,0.5810810810810811,0.1111111111111111,0.0,0.18457569677956817,0.0,0.5
U40609,2019-11-11 04:45:27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U93023,2019-11-11 04:51:28,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U18342,2019-11-11 04:53:22,0.9980952380952381,1.0,0.8687949224876582,0.9896062251871525,0.8,1.0,0.8038095238095238,0.14285714285714285,0.0,0.11305340175787204,0.0,0.2
U19015,2019-11-11 04:59:29,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U50162,2019-11-11 05:02:58,1.0,1.0,1.0,1.0,0.45454545454545453,0.9090909090909091,0.5795454545454546,1.0,0.5531464700081437,0.3589542101716347,0.18181818181818182,0.18181818181818182
U9402,2019-11-11 05:09:37,1.0,1.0,1.0,1.0,1.0,1.0,0.5366666666666667,0.3333333333333333,0.23463936301137822,0.23463936301137822,0.3333333333333333,0.3333333333333333
U30611,2019-11-11 05:24:07,0.9787234042553192,1.0,0.8772153153380493,0.8772153153380493,1.0,1.0,0.19148936170212766,0.027777777777777776,0.0,0.0,0.0,0.0
U30304,2019-11-11 05:30:40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
U79942,2019-11-11 05:36:45,0.984375,1.0,0.787702056960637,0.9267582364714126,0.75,1.0,0.50390625,0.07692307692307693,0.0,0.0,0.0,0.0
U54522,2019-11-11 05:52:01,1.0,1.0,1.0,1.0,1.0,1.0,0.39473684210526316,0.02127659574468085,0.0,0.0,0.0,0.0
U78092,2019-11-11 05:55:46,0.9883720930232558,1.0,0.8539316501572937,0.9705437052559006,0.6666666666666666,1.0,0.7015503875968991,1.0,0.5087403079104241,0.561692774772731,0.3333333333333333,0.5
U32146,2019-11-11 06:00:02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U43467,2019-11-11 06:05:08,0.9444444444444444,1.0,0.8503449055347546,0.8503449055347546,1.0,1.0,0.5370370370370371,0.16666666666666666,0.0,0.21840743681816419,0.0,0.5
U69965,2019-11-11 06:05:53,1.0,1.0,1.0,1.0,1.0,1.0,0.45454545454545453,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5
U70668,2019-11-11 06:08:23,1.0,1.0,1.0,1.0,1.0,1.0,0.7666666666666667,0.25,0.2640681225725909,0.48247555939075504,0.5,1.0
U75524,2019-11-11 06:08:54,0.9853896103896104,1.0,0.8539316501572937,0.95022367789117,0.5,1.0,0.7694805194805194,1.0,0.48522855511632257,0.44167373394786114,0.25,0.375
U2545,2019-11-11 06:12:25,0.9811320754716981,0.5,0.7606395682357036,0.7606395682357036,1.0,1.0,0.48584905660377364,0.125,0.0,0.123151194370365,0.0,0.25
U39624,2019-11-11 06:19:46,1.0,1.0,1.0,1.0,1.0,1.0,0.4101941747572815,0.07142857142857142,0.0,0.0,0.0,0.0
U66141,2019-11-11 06:21:09,0.9285714285714286,0.5,0.592512031964586,0.715663226334951,0.75,1.0,0.625,0.2,0.15101961822780524,0.2811463015585058,0.25,0.5
U63784,2019-11-11 06:40:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U16078,2019-11-11 06:40:56,1.0,1.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.5,0.38685280723454163,0.5714285040141098,0.5,1.0
U85972,2019-11-11 06:43:22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U58176,2019-11-11 06:44:28,1.0,1.0,1.0,1.0,1.0,1.0,0.4074074074074074,0.017857142857142856,0.0,0.0,0.0,0.0
U70587,2019-11-11 06:45:53,1.0,1.0,1.0,1.0,1.0,1.0,0.7166666666666666,0.25,0.16812753627111746,0.16812753627111746,0.25,0.25
U67252,2019-11-11 06:53:30,0.9673913043478262,1.0,0.7095272044910244,0.8485833840018,0.75,1.0,0.5217391304347826,0.1,0.0,0.11284514134893527,0.0,0.25
U75451,2019-11-11 07:02:49,0.9791666666666666,1.0,0.9047172294870751,0.9047172294870751,1.0,1.0,0.375,0.14285714285714285,0.0,0.13012668333070054,0.0,0.25
U42706,2019-11-11 07:12:18,0.9605263157894737,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0,0.1842105263157895,0.015873015873015872,0.0,0.0,0.0,0.0
U73032,2019-11-11 07:12:53,1.0,1.0,1.0,1.0,1.0,1.0,0.7155172413793103,0.2,0.15101961822780524,0.407591902495008,0.25,0.75
U16818,2019-11-11 07:15:20,0.9795918367346939,1.0,0.6843515475204855,0.7315449642824575,0.3,0.7,0.6785714285714286,1.0,0.6164336326286644,0.40002324830925196,0.3,0.3
U29809,2019-11-11 07:20:30,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.550326797385621,1.0,0.48522855511632257,0.33627415762678553,0.2222222222222222,0.2222222222222222
U34223,2019-11-11 07:28:45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U2129,2019-11-11 07:34:51,0.9545454545454546,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.2727272727272727,0.058823529411764705,0.0,0.0,0.0,0.0
U69288,2019-11-11 07:34:58,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U24875,2019-11-11 07:36:44,0.9944444444444445,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0,0.7666666666666667,0.125,0.0,0.19342640361727081,0.0,0.5
U69674,2019-11-11 07:44:18,1.0,1.0,1.0,1.0,1.0,1.0,0.5655737704918034,0.16666666666666666,0.0,0.21840743681816419,0.0,0.5
U62503,2019-11-11 07:52:05,1.0,1.0,1.0,1.0,1.0,1.0,0.40476190476190477,0.125,0.0,0.19342640361727081,0.0,0.5
U28482,2019-11-11 08:11:16,0.9827586206896551,0.5,0.6934264036172708,0.6934264036172708,1.0,1.0,0.375,0.0625,0.0,0.0,0.0,0.0
U85959,2019-11-11 08:22:48,0.9953488372093023,1.0,0.8539316501572937,0.9538469539548478,0.6666666666666666,1.0,0.8031007751937985,0.5,0.36005461457723403,0.3212446320893053,0.3333333333333333,0.3333333333333333
U22686,2019-11-11 08:27:15,1.0,1.0,1.0,1.0,1.0,1.0,0.6954545454545454,0.2,0.23719771276929622,0.23719771276929622,0.5,0.5
U47892,2019-11-11 08:37:15,0.9625,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.7125,0.02127659574468085,0.0,0.0,0.0,0.0
U46703,2019-11-11 08:54:56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U84434,2019-11-11 09:08:13,0.9629629629629629,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.6296296296296297,0.09090909090909091,0.0,0.0,0.0,0.0
U61540,2019-11-11 09:08:59,0.9487179487179487,0.3333333333333333,0.5,0.5,1.0,1.0,0.4871794871794872,0.047619047619047616,0.0,0.0,0.0,0.0
U90827,2019-11-11 09:11:23,1.0,1.0,1.0,1.0,1.0,1.0,0.7976190476190477,0.14285714285714285,0.0,0.20438239758848611,0.0,0.5
U32146,2019-11-11 09:16:47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U43960,2019-11-11 09:18:41,0.9855072463768116,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.855072463768116,0.09090909090909091,0.0,0.0,0.0,0.0
U20186,2019-11-11 09:21:00,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U9497,2019-11-11 09:28:45,0.9565217391304348,1.0,0.6508205185601091,0.8179809735263114,0.6666666666666666,1.0,0.6086956521739131,0.25,0.20210734650054757,0.20210734650054757,0.3333333333333333,0.3333333333333333
U64364,2019-11-11 09:32:08,1.0,1.0,1.0,1.0,1.0,1.0,0.9848484848484849,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0
U36378,2019-11-11 09:37:15,0.9888888888888889,1.0,0.7860137352654724,0.9099466049873365,0.6666666666666666,1.0,0.5311111111111111,0.045454545454545456,0.0,0.0,0.0,0.0
U12528,2019-11-11 09:39:51,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5677083333333333,0.5,0.21398626473452756,0.19092086617893467,0.16666666666666666,0.16666666666666666
U67455,2019-11-11 10:04:57,0.9705882352941176,0.5,0.6934264036172708,0.6934264036172708,1.0,1.0,0.36764705882352944,0.0625,0.0,0.0,0.0,0.0
U14889,2019-11-11 10:11:49,0.9905660377358491,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0,0.9245283018867925,1.0,0.6131471927654584,0.7903864795495061,0.5,1.0
U63968,2019-11-11 10:18:12,0.9464285714285714,0.3333333333333333,0.36331756126716835,0.5993138969864685,0.5,1.0,0.5714285714285714,0.14285714285714285,0.0,0.13012668333070054,0.0,0.25
U89760,2019-11-11 10:27:58,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U81059,2019-11-11 10:31:47,0.9714285714285714,0.5,0.6934264036172708,0.6934264036172708,1.0,1.0,0.5714285714285714,0.09090909090909091,0.0,0.0,0.0,0.0
U85042,2019-11-11 10:36:35,0.9877049180327868,1.0,0.7095272044910244,0.8485833840018,0.75,1.0,0.6618852459016393,0.16666666666666666,0.0,0.13905617951077562,0.0,0.25
U77612,2019-11-11 10:44:22,1.0,1.0,1.0,1.0,1.0,1.0,0.853448275862069,0.16666666666666666,0.0,0.21840743681816419,0.0,0.5
U68125,2019-11-11 10:54:51,0.9679245283018868,1.0,0.639945385422766,0.7663491917568946,0.3,0.8,0.6783018867924528,0.5,0.38356636737133565,0.39170347105873193,0.2,0.4
U43935,2019-11-11 10:56:06,1.0,1.0,1.0,1.0,1.0,1.0,0.6615384615384615,0.25,0.27727342735504823,0.4883661149442773,0.4,0.8
U11600,2019-11-11 10:59:03,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U67276,2019-11-11 10:59:22,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.3333333333333333,0.5,0.5,1.0,1.0
U80948,2019-11-11 11:00:32,0.9722222222222222,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.41666666666666663,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
U80322,2019-11-11 11:20:36,0.9500000000000001,0.5,0.6509209298071326,0.6509209298071326,1.0,1.0,0.3833333333333333,0.07142857142857142,0.0,0.0,0.0,0.0
U80322,2019-11-11 11:20:36,0.9887820512820512,1.0,0.7860137352654724,0.8976178835522929,0.6666666666666666,1.0,0.516025641025641,0.05555555555555555,0.0,0.0,0.0,0.0
U59602,2019-11-11 11:20:56,0.9963768115942029,1.0,0.9558295932317544,0.9558295932317544,1.0,1.0,0.5652173913043478,0.021739130434782608,0.0,0.0,0.0,0.0
U23105,2019-11-11 11:24:00,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.3333333333333333,0.5706417189553201,0.5706417189553201,1.0,1.0
U28313,2019-11-11 11:25:08,1.0,1.0,1.0,1.0,1.0,1.0,0.3631578947368421,0.01818181818181818,0.0,0.0,0.0,0.0
U43477,2019-11-11 11:25:46,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U23464,2019-11-11 11:27:00,1.0,1.0,1.0,1.0,1.0,1.0,0.8421052631578947,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U44210,2019-11-11 11:36:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U88258,2019-11-11 11:40:23,0.9925925925925927,1.0,0.830419897363192,0.9512312000626861,0.8,1.0,0.6444444444444445,0.2,0.13120507751234178,0.13120507751234178,0.2,0.2
U8653,2019-11-11 11:44:38,1.0,1.0,1.0,1.0,1.0,1.0,0.8783783783783784,1.0,0.3903800499921017,0.5078961547485289,0.25,0.5
U60596,2019-11-11 11:47:35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U9107,2019-11-11 11:51:04,1.0,1.0,1.0,1.0,1.0,1.0,0.7152317880794702,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333
U57492,2019-11-11 12:03:12,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U44650,2019-11-11 12:14:24,0.9622641509433962,0.3333333333333333,0.5,0.5,1.0,1.0,0.37735849056603776,0.029411764705882353,0.0,0.0,0.0,0.0
U2701,2019-11-11 12:20:01,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.038461538461538464,0.0,0.0,0.0,0.0
U73145,2019-11-11 12:24:31,0.9125,0.25,0.2640681225725909,0.48247555939075504,0.5,1.0,0.6125,0.1,0.0,0.17723928678404774,0.0,0.5
U17005,2019-11-11 12:25:56,0.9655172413793103,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.5862068965517241,0.07692307692307693,0.0,0.0,0.0,0.0
U36046,2019-11-11 12:29:10,0.9821428571428571,1.0,0.9047172294870751,0.9047172294870751,1.0,1.0,0.7202380952380952,0.5,0.24630238874073,0.24630238874073,0.25,0.25
U82678,2019-11-11 12:46:22,0.9795918367346939,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.4285714285714286,0.034482758620689655,0.0,0.0,0.0,0.0
U6396,2019-11-11 12:49:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U62408,2019-11-11 12:49:48,0.9941002949852508,1.0,0.9060254355346823,0.9060254355346823,1.0,1.0,0.6725663716814159,0.08333333333333333,0.0,0.0,0.0,0.0
U59698,2019-11-11 13:00:21,1.0,1.0,1.0,1.0,1.0,1.0,0.6867816091954023,0.0625,0.0,0.0,0.0,0.0
U57238,2019-11-11 13:03:04,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U63482,2019-11-11 13:04:50,0.9419354838709678,1.0,0.639945385422766,0.8599919195479019,0.6,1.0,0.3935483870967742,0.125,0.0,0.10699313236726378,0.0,0.2
U80748,2019-11-11 13:07:06,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U56883,2019-11-11 13:11:37,0.962962962962963,0.5,0.7328286204777911,0.7328286204777911,1.0,1.0,0.33333333333333337,0.1,0.0,0.13565197343244778,0.0,0.3333333333333333
