user_id,time,static_auc,static_mrr,static_ndcg5,static_ndcg10,static_recall5,static_recall10,dynamic_auc,dynamic_mrr,dynamic_ndcg5,dynamic_ndcg10,dynamic_recall5,dynamic_recall10
U47685,2019-11-10 13:03:24,0.46987951807228917,0.5,0.21398626473452756,0.21398626473452756,0.2,0.2,0.619277108433735,0.5,0.21398626473452756,0.3347975674340217,0.2,0.4
U58543,2019-11-10 14:02:35,0.6046511627906976,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5,0.4534883720930233,0.07692307692307693,0.0,0.0,0.0,0.0
U78318,2019-11-10 14:31:06,0.3802816901408451,0.022222222222222223,0.0,0.0,0.0,0.0,0.619718309859155,0.03571428571428571,0.0,0.0,0.0,0.0
U60879,2019-11-10 14:47:10,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.3333333333333333,0.5,0.5,1.0,1.0
U91029,2019-11-10 15:18:57,0.5,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5,0.51875,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5
U39438,2019-11-10 15:39:06,0.21250000000000002,0.038461538461538464,0.0,0.0,0.0,0.0,0.5125,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5
U43884,2019-11-10 16:27:40,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U60189,2019-11-10 16:52:56,0.4444444444444444,1.0,0.46927872602275644,0.7737459235132744,0.3333333333333333,1.0,0.7222222222222222,1.0,0.7653606369886217,0.9134015924715543,0.6666666666666666,1.0
U58458,2019-11-10 17:19:16,0.5098039215686274,0.038461538461538464,0.0,0.0,0.0,0.0,0.3921568627450981,0.03125,0.0,0.0,0.0,0.0
U15569,2019-11-10 17:23:23,0.6054054054054053,0.3333333333333333,0.16958010263680806,0.26761938846816513,0.2,0.4,0.6054054054054053,0.3333333333333333,0.16958010263680806,0.26761938846816513,0.2,0.4
U14177,2019-11-10 17:37:14,0.7,0.25,0.5012658353418871,0.5012658353418871,1.0,1.0,0.45,0.16666666666666666,0.0,0.41183384043543503,0.0,1.0
U36594,2019-11-10 18:39:08,0.536082474226804,0.07692307692307693,0.0,0.0,0.0,0.0,0.536082474226804,0.07692307692307693,0.0,0.0,0.0,0.0
U62382,2019-11-10 18:54:12,0.4545454545454546,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.36363636363636365,0.125,0.0,0.31546487678572877,0.0,1.0
U46472,2019-11-10 20:28:15,0.6031746031746031,0.125,0.0,0.09546043308946733,0.0,0.16666666666666666,0.626984126984127,0.1,0.0,0.0874717141014082,0.0,0.16666666666666666
U48196,2019-11-10 20:36:32,0.9487179487179487,0.3333333333333333,0.5,0.5,1.0,1.0,0.8974358974358975,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U56428,2019-11-10 21:22:44,0.6578947368421052,0.25,0.16812753627111746,0.16812753627111746,0.25,0.25,0.6578947368421052,0.16666666666666666,0.0,0.13905617951077562,0.0,0.25
U43467,2019-11-10 21:47:40,0.625,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.75,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U63482,2019-11-10 21:56:45,0.5641025641025641,0.05555555555555555,0.0,0.0,0.0,0.0,0.5128205128205128,0.05,0.0,0.0,0.0,0.0
U10585,2019-11-10 23:12:08,0.15555555555555556,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
U80599,2019-11-11 01:19:38,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U44439,2019-11-11 01:42:10,0.6378418329637842,0.25,0.14606834984270645,0.09478836436955078,0.09090909090909091,0.09090909090909091,0.5395417590539541,0.043478260869565216,0.0,0.0,0.0,0.0
U81540,2019-11-11 01:56:46,0.8007246376811594,0.5,0.24630238874073,0.24630238874073,0.25,0.25,0.7101449275362318,0.3333333333333333,0.19519002499605084,0.19519002499605084,0.25,0.25
U76638,2019-11-11 02:10:23,0.43018867924528303,0.16666666666666666,0.0,0.1208113026994942,0.0,0.2,0.43018867924528303,0.16666666666666666,0.0,0.1208113026994942,0.0,0.2
U682,2019-11-11 02:11:50,0.2282608695652174,0.014925373134328358,0.0,0.0,0.0,0.0,0.46195652173913043,0.047619047619047616,0.0,0.0,0.0,0.0
U46319,2019-11-11 02:39:03,0.8203592814371257,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.7694610778443114,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5
U51253,2019-11-11 02:46:27,0.8367346938775511,0.125,0.0,0.2893079283427616,0.0,0.6666666666666666,0.7891156462585035,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
U30611,2019-11-11 02:50:42,0.5800000000000001,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.44,0.14285714285714285,0.0,0.20438239758848611,0.0,0.5
U70561,2019-11-11 03:27:38,0.5344444444444444,0.5,0.21398626473452756,0.13886244387355454,0.1,0.1,0.6077777777777778,0.25,0.14606834984270645,0.16421958630632802,0.1,0.2
U90112,2019-11-11 03:40:29,0.16666666666666663,0.16666666666666666,0.0,0.3562071871080222,0.0,1.0,0.5,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U35406,2019-11-11 03:46:29,0.3571428571428571,0.01818181818181818,0.0,0.0,0.0,0.0,0.2142857142857143,0.014925373134328358,0.0,0.0,0.0,0.0
U91293,2019-11-11 03:52:30,0.6666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0,0.8333333333333334,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U30304,2019-11-11 03:59:51,0.39999999999999997,0.07142857142857142,0.0,0.0,0.0,0.0,0.2285714285714286,0.04,0.0,0.0,0.0,0.0
U48672,2019-11-11 04:01:16,0.05555555555555558,0.1,0.0,0.17723928678404774,0.0,0.5,0.4444444444444444,0.16666666666666666,0.0,0.4227898344066503,0.0,1.0
U91426,2019-11-11 04:13:49,0.5944444444444444,0.2,0.13120507751234178,0.23330247263525344,0.2,0.4,0.5388888888888889,1.0,0.3391602052736161,0.3391602052736161,0.2,0.2
U11997,2019-11-11 04:15:02,0.7796296296296297,0.3333333333333333,0.16958010263680806,0.16958010263680806,0.2,0.2,0.7796296296296297,0.3333333333333333,0.16958010263680806,0.16958010263680806,0.2,0.2
U75132,2019-11-11 04:29:14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U87790,2019-11-11 04:30:09,0.6683453237410072,0.07692307692307693,0.0,0.0,0.0,0.0,0.6683453237410072,0.07692307692307693,0.0,0.0,0.0,0.0
U32322,2019-11-11 04:30:26,0.588768115942029,0.16666666666666666,0.0,0.10778915452451093,0.0,0.16666666666666666,0.5778985507246377,0.125,0.0,0.09546043308946733,0.0,0.16666666666666666
U23157,2019-11-11 04:32:50,0.7695652173913045,1.0,0.3391602052736161,0.4599715079731103,0.2,0.4,0.7695652173913045,1.0,0.3391602052736161,0.4599715079731103,0.2,0.4
U84877,2019-11-11 04:43:01,0.5285714285714286,0.14285714285714285,0.0,0.13012668333070054,0.0,0.25,0.5285714285714286,0.14285714285714285,0.0,0.13012668333070054,0.0,0.25
U40609,2019-11-11 04:45:27,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U4840,2019-11-11 05:11:53,0.6666666666666667,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U74207,2019-11-11 05:39:06,0.36363636363636365,0.14285714285714285,0.0,0.38162168437253385,0.0,1.0,0.36363636363636365,0.14285714285714285,0.0,0.38162168437253385,0.0,1.0
U39701,2019-11-11 05:43:46,0.4809782608695652,0.07692307692307693,0.0,0.0,0.0,0.0,0.5271739130434783,0.5,0.21398626473452756,0.24390331138078203,0.125,0.25
U89566,2019-11-11 05:46:40,0.0625,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0,0.0625,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0
U51856,2019-11-11 05:51:20,0.5868217054263566,0.16666666666666666,0.0,0.2153829792769871,0.0,0.2,0.5077519379844961,0.06666666666666667,0.0,0.0,0.0,0.0
U13592,2019-11-11 05:53:57,0.6051779935275081,0.5,0.2960819109658652,0.2960819109658652,0.3333333333333333,0.3333333333333333,0.6051779935275081,0.5,0.2960819109658652,0.2960819109658652,0.3333333333333333,0.3333333333333333
U78092,2019-11-11 05:55:46,0.6356589147286822,1.0,0.3391602052736161,0.39007412760022164,0.16666666666666666,0.3333333333333333,0.7015503875968991,1.0,0.5087403079104241,0.561692774772731,0.3333333333333333,0.5
U61804,2019-11-11 06:05:26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U75524,2019-11-11 06:08:54,0.7694805194805194,1.0,0.48522855511632257,0.44167373394786114,0.25,0.375,0.7694805194805194,1.0,0.48522855511632257,0.44167373394786114,0.25,0.375
U81537,2019-11-11 06:12:52,0.6153846153846153,0.1,0.0,0.17723928678404774,0.0,0.5,0.6923076923076923,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5
U74966,2019-11-11 06:14:26,0.15789473684210525,0.07142857142857142,0.0,0.0,0.0,0.0,0.10526315789473684,0.0625,0.0,0.0,0.0,0.0
U88960,2019-11-11 06:26:07,0.3571428571428572,0.1111111111111111,0.0,0.10209739512291163,0.0,0.2,0.2785714285714286,0.2,0.13120507751234178,0.13120507751234178,0.2,0.2
U51639,2019-11-11 06:32:03,0.5975274725274725,0.5,0.21398626473452756,0.17342765698823945,0.14285714285714285,0.14285714285714285,0.5233516483516484,0.25,0.14606834984270645,0.19783987238813033,0.14285714285714285,0.2857142857142857
U25278,2019-11-11 06:36:19,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U65387,2019-11-11 06:42:40,0.4252336448598132,0.125,0.0,0.123151194370365,0.0,0.25,0.4252336448598132,0.125,0.0,0.123151194370365,0.0,0.25
U25708,2019-11-11 06:48:20,0.9565217391304348,0.5,0.6934264036172708,0.6934264036172708,1.0,1.0,0.9782608695652174,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0
U89566,2019-11-11 06:52:01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U2704,2019-11-11 06:54:25,0.7271062271062271,1.0,0.4703652827859579,0.4606700933772881,0.2857142857142857,0.42857142857142855,0.7271062271062271,1.0,0.4703652827859579,0.4606700933772881,0.2857142857142857,0.42857142857142855
U81712,2019-11-11 07:05:40,0.0,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U4929,2019-11-11 07:07:50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U29809,2019-11-11 07:20:30,0.550326797385621,1.0,0.48522855511632257,0.33627415762678553,0.2222222222222222,0.2222222222222222,0.550326797385621,1.0,0.48522855511632257,0.33627415762678553,0.2222222222222222,0.2222222222222222
U21954,2019-11-11 07:24:28,0.46153846153846156,0.125,0.0,0.31546487678572877,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U73772,2019-11-11 07:28:34,0.33333333333333337,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0,0.33333333333333337,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U70998,2019-11-11 07:32:30,0.9230769230769231,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.07142857142857142,0.0,0.0,0.0,0.0
U88960,2019-11-11 07:39:28,0.8214285714285714,0.5,0.38685280723454163,0.6052602440527057,0.5,1.0,0.4285714285714286,0.1111111111111111,0.0,0.36181498356361597,0.0,1.0
U1971,2019-11-11 07:39:45,0.75,0.3333333333333333,0.5,0.5,1.0,1.0,0.375,0.16666666666666666,0.0,0.3562071871080222,0.0,1.0
U6396,2019-11-11 07:45:29,0.5238095238095238,0.04,0.0,0.0,0.0,0.0,0.4523809523809524,0.03225806451612903,0.0,0.0,0.0,0.0
U62503,2019-11-11 07:52:05,0.5238095238095238,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.5,0.5,0.40476190476190477,0.125,0.0,0.19342640361727081,0.0,0.5
U32383,2019-11-11 08:14:54,0.8571428571428572,1.0,0.8772153153380493,0.8772153153380493,1.0,1.0,0.9285714285714286,1.0,0.9197207891481876,0.9197207891481876,1.0,1.0
U81155,2019-11-11 08:17:09,0.6,0.03225806451612903,0.0,0.0,0.0,0.0,0.48,0.025,0.0,0.0,0.0,0.0
U68439,2019-11-11 08:18:52,0.7522522522522522,0.2,0.15101961822780524,0.15101961822780524,0.25,0.25,0.7522522522522522,0.2,0.15101961822780524,0.15101961822780524,0.25,0.25
U88033,2019-11-11 08:25:26,0.30000000000000004,0.125,0.0,0.31546487678572877,0.0,1.0,0.9,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U51945,2019-11-11 08:29:47,0.9233644859813084,0.3333333333333333,0.3156484524795145,0.41774584760242617,0.4,0.6,0.8953271028037383,0.3333333333333333,0.16958010263680806,0.38843069116765927,0.2,0.6
U35178,2019-11-11 08:48:27,0.6,0.3333333333333333,0.5706417189553201,0.5706417189553201,1.0,1.0,0.8,1.0,0.8772153153380493,0.8772153153380493,1.0,1.0
U46524,2019-11-11 08:52:28,0.7666666666666667,0.14285714285714285,0.0,0.38162168437253385,0.0,1.0,0.7666666666666666,0.5,0.38685280723454163,0.38685280723454163,0.5,0.5
U29800,2019-11-11 08:53:16,0.575,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.5,0.5,0.625,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.5,0.5
U68381,2019-11-11 08:57:00,0.2592592592592593,0.07142857142857142,0.0,0.0,0.0,0.0,0.2777777777777778,0.07692307692307693,0.0,0.0,0.0,0.0
U68843,2019-11-11 09:02:18,0.680327868852459,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5,0.6065573770491803,0.09090909090909091,0.0,0.0,0.0,0.0
U395,2019-11-11 09:13:23,0.625,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0,0.625,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
U56120,2019-11-11 09:34:20,0.8571428571428572,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.8571428571428572,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U36378,2019-11-11 09:37:15,0.5933333333333334,0.07692307692307693,0.0,0.0,0.0,0.0,0.5311111111111111,0.045454545454545456,0.0,0.0,0.0,0.0
U59079,2019-11-11 09:41:04,0.6538461538461539,0.16666666666666666,0.0,0.21840743681816419,0.0,0.5,0.6923076923076923,0.3333333333333333,0.3065735963827292,0.3065735963827292,0.5,0.5
U46703,2019-11-11 09:47:36,0.0,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0,0.0,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U69674,2019-11-11 09:50:29,0.5147058823529411,0.1,0.0,0.17723928678404774,0.0,0.5,0.75,0.08333333333333333,0.0,0.0,0.0,0.0
U68479,2019-11-11 10:06:33,0.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U62503,2019-11-11 10:07:14,0.1428571428571429,0.05263157894736842,0.0,0.0,0.0,0.0,0.19047619047619047,0.05555555555555555,0.0,0.0,0.0,0.0
U89278,2019-11-11 10:07:49,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0
U9497,2019-11-11 10:17:42,0.8666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666667,0.16666666666666666,0.0,0.3562071871080222,0.0,1.0
U7250,2019-11-11 10:22:20,0.2222222222222222,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666663,0.0625,0.0,0.0,0.0,0.0
U15740,2019-11-11 10:22:52,0.33333333333333337,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U15740,2019-11-11 10:33:40,0.7333333333333334,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0,0.7333333333333334,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U11921,2019-11-11 10:37:37,0.6666666666666666,0.3333333333333333,0.23463936301137822,0.370291336443826,0.3333333333333333,0.6666666666666666,0.6888888888888889,0.5,0.4776237035032179,0.4776237035032179,0.6666666666666666,0.6666666666666666
U50993,2019-11-11 10:38:15,0.5166666666666666,0.25,0.2640681225725909,0.2640681225725909,0.5,0.5,0.4083333333333333,0.0625,0.0,0.0,0.0,0.0
U63996,2019-11-11 10:38:33,0.8333333333333334,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.8333333333333334,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0
U52496,2019-11-11 10:39:05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U53059,2019-11-11 10:49:19,0.9401041666666666,0.25,0.27727342735504823,0.5515034178285835,0.3333333333333333,0.8333333333333334,0.9401041666666666,0.25,0.27727342735504823,0.5515034178285835,0.3333333333333333,0.8333333333333334
U74617,2019-11-11 10:50:39,0.6081081081081081,0.08333333333333333,0.0,0.0,0.0,0.0,0.5405405405405406,0.06666666666666667,0.0,0.0,0.0,0.0
U43935,2019-11-11 10:56:06,0.6615384615384615,0.25,0.27727342735504823,0.4883661149442773,0.4,0.8,0.6615384615384615,0.25,0.27727342735504823,0.4883661149442773,0.4,0.8
U90845,2019-11-11 10:56:25,0.3888888888888889,0.25,0.16812753627111746,0.16812753627111746,0.25,0.25,0.5416666666666667,0.5,0.24630238874073,0.24630238874073,0.25,0.25
U2226,2019-11-11 11:03:49,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.3333333333333333,0.5,0.5,1.0,1.0
U85959,2019-11-11 11:05:56,0.9230769230769231,0.5,0.6309297535714575,0.6309297535714575,1.0,1.0,0.6923076923076923,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0
U47829,2019-11-11 11:06:09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U93191,2019-11-11 11:07:53,0.7857142857142858,0.3333333333333333,0.3065735963827292,0.4911492931622974,0.5,1.0,0.7619047619047619,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5
U65862,2019-11-11 11:08:09,0.7999999999999999,1.0,0.5531464700081437,0.4935232796777481,0.3333333333333333,0.3333333333333333,0.6925925925925925,0.3333333333333333,0.16958010263680806,0.15130120674940672,0.16666666666666666,0.16666666666666666
U87630,2019-11-11 11:25:19,0.5692307692307692,0.1,0.0,0.13565197343244778,0.0,0.3333333333333333,0.6461538461538461,1.0,0.46927872602275644,0.46927872602275644,0.3333333333333333,0.3333333333333333
U78543,2019-11-11 11:26:42,0.19047619047619047,0.02857142857142857,0.0,0.0,0.0,0.0,0.19047619047619047,0.02857142857142857,0.0,0.0,0.0,0.0
U55923,2019-11-11 11:27:54,0.56,0.125,0.0,0.19342640361727081,0.0,0.5,0.64,0.125,0.0,0.19342640361727081,0.0,0.5
U88258,2019-11-11 11:40:23,0.545679012345679,0.25,0.14606834984270645,0.14606834984270645,0.2,0.2,0.6444444444444445,0.2,0.13120507751234178,0.13120507751234178,0.2,0.2
U42252,2019-11-11 11:43:21,0.6490807354116706,1.0,0.3391602052736161,0.23504554941448536,0.1111111111111111,0.1111111111111111,0.6490807354116706,1.0,0.3391602052736161,0.23504554941448536,0.1111111111111111,0.1111111111111111
U8653,2019-11-11 11:44:38,0.8783783783783784,1.0,0.3903800499921017,0.5078961547485289,0.25,0.5,0.8783783783783784,1.0,0.3903800499921017,0.5078961547485289,0.25,0.5
U62822,2019-11-11 11:56:24,0.3846153846153846,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
U44467,2019-11-11 12:02:31,0.6923076923076923,0.1111111111111111,0.0,0.3010299956639812,0.0,1.0,0.9230769230769231,0.3333333333333333,0.5,0.5,1.0,1.0
U86194,2019-11-11 12:04:01,0.31481481481481477,0.09090909090909091,0.0,0.0,0.0,0.0,0.2222222222222222,0.05263157894736842,0.0,0.0,0.0,0.0
U69145,2019-11-11 12:10:02,0.904,0.5,0.5296347172140421,0.6504460199135362,0.6,0.8,0.808,0.25,0.14606834984270645,0.46821227909075397,0.2,0.8
U85464,2019-11-11 12:12:00,0.5402298850574712,0.07142857142857142,0.0,0.0,0.0,0.0,0.5402298850574712,0.07142857142857142,0.0,0.0,0.0,0.0
U2701,2019-11-11 12:20:01,0.5428571428571429,0.058823529411764705,0.0,0.0,0.0,0.0,0.2857142857142857,0.038461538461538464,0.0,0.0,0.0,0.0
U54826,2019-11-11 12:20:51,0.5555555555555556,1.0,0.8529278650606567,0.8529278650606567,1.0,1.0,0.5555555555555556,0.5,0.7122630665145961,0.7122630665145961,1.0,1.0
U36046,2019-11-11 12:29:10,0.75,0.16666666666666666,0.0,0.13905617951077562,0.0,0.25,0.7202380952380952,0.5,0.24630238874073,0.24630238874073,0.25,0.25
U53072,2019-11-11 12:37:07,0.9,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.7588235294117647,0.2,0.23719771276929622,0.23719771276929622,0.5,0.5
U24480,2019-11-11 12:37:26,0.5768321513002364,0.1111111111111111,0.0,0.14126697285982898,0.0,0.3333333333333333,0.7092198581560284,0.125,0.0,0.1480409554829326,0.0,0.3333333333333333
U50236,2019-11-11 12:38:26,0.5833333333333333,0.16666666666666666,0.0,0.3562071871080222,0.0,1.0,0.5833333333333333,0.16666666666666666,0.0,0.3562071871080222,0.0,1.0
U62408,2019-11-11 12:49:48,0.7699115044247787,0.2,0.18154179253735267,0.18154179253735267,0.3333333333333333,0.3333333333333333,0.6725663716814159,0.08333333333333333,0.0,0.0,0.0,0.0
U35030,2019-11-11 12:53:49,0.6453576864535768,0.1,0.0,0.06794340091829075,0.0,0.1111111111111111,0.6506849315068493,0.2,0.13120507751234178,0.09092803061897883,0.1111111111111111,0.1111111111111111
U12508,2019-11-11 12:55:06,0.7777777777777778,0.2,0.38685280723454163,0.38685280723454163,1.0,1.0,0.38888888888888884,0.08333333333333333,0.0,0.0,0.0,0.0
U92387,2019-11-11 12:56:55,0.8,0.25,0.5012658353418871,0.5012658353418871,1.0,1.0,0.9,1.0,0.8503449055347546,0.8503449055347546,1.0,1.0
U78840,2019-11-11 13:07:28,0.5576642335766423,0.07692307692307693,0.0,0.0,0.0,0.0,0.4773722627737226,0.029411764705882353,0.0,0.0,0.0,0.0
U35406,2019-11-11 13:12:38,0.6439393939393939,0.1111111111111111,0.0,0.11751610475642714,0.0,0.25,0.6420454545454545,0.2,0.15101961822780524,0.15101961822780524,0.25,0.25
U68929,2019-11-11 13:14:41,0.7076923076923077,0.05,0.0,0.0,0.0,0.0,0.5692307692307692,0.034482758620689655,0.0,0.0,0.0,0.0
U39701,2019-11-11 13:20:57,0.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0,0.0,0.25,0.43067655807339306,0.43067655807339306,1.0,1.0
